enrollee_id,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
26543,0.878,1,0,1,0,5,10,4,4,0,166,0.0
32043,0.624,1,0,0,2,5,10,4,5,1,61,1.0
15343,0.762,1,0,2,0,5,21,4,4,2,24,0.0
30967,0.91,1,1,0,0,5,10,4,5,0,8,1.0
30191,0.903,1,0,2,0,5,9,4,5,0,133,0.0
13537,0.855,1,0,2,0,5,14,4,5,4,143,0.0
23185,0.878,1,0,2,0,5,21,0,5,4,29,0.0
1434,0.92,1,0,2,0,5,7,3,5,0,53,0.0
9600,0.92,1,0,2,0,5,9,3,4,4,11,1.0
25963,0.624,1,0,2,0,5,4,4,5,0,7,0.0
5141,0.762,1,0,2,0,5,8,4,5,4,87,0.0
657,0.92,1,0,2,0,5,8,0,1,0,18,0.0
29991,0.8270000000000001,1,0,2,0,0,9,2,5,0,76,1.0
18759,0.624,1,0,2,0,5,6,3,5,0,114,0.0
23081,0.92,1,1,0,1,5,5,4,5,0,56,0.0
5731,0.91,1,0,2,0,5,7,4,5,4,30,0.0
20135,0.923,1,0,2,0,5,21,5,5,4,80,0.0
18620,0.7759999999999999,1,0,0,0,5,14,2,5,5,52,0.0
24226,0.624,0,0,2,0,5,0,4,5,0,13,0.0
10092,0.767,1,0,2,0,5,4,1,4,5,42,0.0
1950,0.767,1,0,1,2,5,6,4,5,0,56,1.0
7909,0.624,1,1,2,4,5,2,4,5,5,12,1.0
11966,0.836,1,0,2,2,2,2,1,5,0,36,0.0
10017,0.926,1,0,2,2,5,21,2,5,4,67,0.0
28391,0.624,1,0,2,0,5,8,4,5,0,13,1.0
361,0.92,1,0,2,0,5,9,4,5,0,100,0.0
20797,0.91,1,0,2,3,5,15,3,5,0,58,0.0
25041,0.624,1,0,2,0,5,7,1,5,0,18,1.0
18476,0.624,1,0,2,2,5,2,3,5,1,90,1.0
26668,0.64,1,1,2,2,5,6,3,5,0,59,0.0
18586,0.804,1,0,2,2,5,2,3,5,1,35,0.0
17783,0.802,1,0,0,0,5,0,3,5,1,11,0.0
13256,0.624,1,0,2,0,5,4,4,5,1,15,1.0
6283,0.92,1,0,2,0,4,10,4,5,4,206,0.0
2586,0.647,1,0,2,2,5,9,4,5,0,130,0.0
15279,0.92,1,1,2,0,5,1,4,5,5,30,0.0
28468,0.939,1,0,2,2,5,21,3,5,4,88,0.0
17941,0.624,1,1,2,2,1,0,3,5,0,18,0.0
23384,0.624,1,0,2,0,5,8,0,5,0,41,0.0
4978,0.926,1,0,1,2,5,14,3,5,1,16,0.0
28641,0.924,1,0,2,0,5,21,2,5,4,95,0.0
28915,0.624,1,1,2,0,5,6,4,4,0,53,0.0
33367,0.92,1,0,2,0,5,21,4,5,4,220,1.0
14999,0.855,1,0,2,2,5,21,4,5,1,21,0.0
3999,0.795,1,0,2,2,5,21,1,4,4,94,0.0
9860,0.92,1,0,2,0,3,17,0,5,2,20,0.0
31153,0.5579999999999999,1,1,2,0,5,8,4,5,5,47,1.0
26616,0.92,1,0,2,0,5,21,4,5,1,60,0.0
24366,0.624,1,0,2,0,5,6,3,5,3,78,1.0
19986,0.92,1,1,2,0,5,4,3,4,0,5,0.0
17786,0.794,1,0,2,0,5,6,4,5,0,20,0.0
1396,0.939,1,0,2,0,5,21,3,5,2,2,0.0
22954,0.794,0,0,0,0,5,9,1,5,4,206,0.0
14775,0.855,1,1,2,1,5,12,4,5,0,90,0.0
1563,0.682,1,0,2,0,5,12,1,5,2,25,0.0
29612,0.624,1,0,0,0,5,5,0,5,0,8,1.0
23856,0.926,1,0,2,0,5,9,5,5,1,22,0.0
30441,0.92,1,0,2,0,2,19,1,5,4,90,0.0
22742,0.91,1,0,2,0,5,9,7,0,0,56,0.0
30265,0.92,1,0,0,1,5,10,4,5,1,81,1.0
11545,0.926,1,0,2,0,5,7,7,5,0,120,0.0
2404,0.624,1,0,2,0,5,4,4,5,5,18,1.0
7243,0.887,1,0,2,1,5,21,4,5,5,19,0.0
19555,0.802,1,0,0,0,5,8,6,5,1,314,0.0
20486,0.939,1,1,2,0,5,21,4,5,1,15,0.0
17400,0.91,1,1,0,0,5,2,4,5,5,10,0.0
22005,0.754,1,0,1,0,5,3,4,5,4,39,0.0
10612,0.624,1,0,2,2,5,8,4,5,0,25,1.0
23365,0.5579999999999999,1,1,2,0,5,0,7,0,0,146,1.0
13288,0.624,1,0,2,0,5,3,4,5,0,26,0.0
23430,0.7959999999999999,1,0,2,0,5,11,1,5,4,25,0.0
30404,0.92,1,0,2,0,5,21,4,5,4,50,1.0
8930,0.92,1,0,2,0,5,9,3,5,4,30,0.0
3920,0.698,1,0,2,0,5,18,3,5,3,39,0.0
29841,0.624,1,1,0,1,5,0,4,5,5,56,1.0
16289,0.624,1,0,2,0,5,3,4,5,0,82,1.0
19889,0.624,1,0,2,0,5,7,3,5,1,32,0.0
11780,0.91,1,0,2,0,5,21,4,5,0,43,1.0
8489,0.55,1,0,2,0,5,15,1,5,4,15,1.0
32581,0.74,1,1,2,0,5,4,4,5,0,21,1.0
22420,0.855,1,0,2,0,2,9,3,5,1,226,0.0
28415,0.92,1,0,2,0,5,14,4,5,0,60,0.0
32260,0.579,1,0,2,0,5,2,4,5,0,9,0.0
21603,0.624,1,0,2,0,5,7,4,5,0,50,0.0
19702,0.754,1,1,1,1,5,4,2,5,0,280,1.0
17665,0.91,1,0,2,0,5,3,4,5,1,91,0.0
19612,0.624,1,0,2,2,5,5,1,5,0,15,1.0
18905,0.92,1,0,0,0,5,5,1,5,1,14,0.0
824,0.91,1,0,2,0,5,10,5,5,0,74,0.0
27275,0.624,1,0,2,0,5,20,4,5,1,43,1.0
14217,0.926,1,0,2,2,5,14,5,5,0,52,0.0
13209,0.939,1,1,2,0,5,1,4,5,0,75,0.0
9414,0.624,1,0,2,0,5,8,1,5,0,54,1.0
33242,0.754,1,1,1,0,5,8,7,0,0,50,0.0
24224,0.698,1,0,2,0,5,7,4,5,5,100,0.0
9684,0.895,1,0,2,2,5,17,7,0,0,42,0.0
8584,0.91,1,0,2,3,5,21,1,5,3,11,0.0
27003,0.91,1,0,2,2,5,10,4,5,1,74,0.0
17840,0.802,1,0,0,1,5,7,4,5,0,17,0.0
29723,0.89,1,0,0,0,5,9,4,5,4,90,0.0
33181,0.855,1,1,2,2,5,21,1,5,1,234,0.0
29288,0.624,1,1,2,0,5,3,5,5,2,11,1.0
3004,0.924,1,0,2,2,2,7,7,5,0,163,0.0
5828,0.91,1,0,2,0,5,10,4,5,3,9,0.0
22211,0.855,1,1,2,0,4,5,4,5,5,36,0.0
28193,0.8270000000000001,1,0,0,0,5,5,0,4,0,6,0.0
26291,0.939,1,0,2,0,5,11,2,5,4,72,0.0
11739,0.926,1,0,1,0,5,18,1,2,2,84,0.0
20878,0.698,1,0,2,0,5,14,4,4,4,24,0.0
31156,0.913,1,0,2,1,5,21,0,5,0,77,0.0
21878,0.92,1,0,2,0,4,20,3,5,4,56,0.0
7009,0.804,1,0,2,0,5,13,4,5,0,22,0.0
31013,0.92,1,0,2,0,2,17,4,1,1,8,0.0
7145,0.865,1,0,2,2,5,21,4,5,4,8,0.0
2690,0.92,1,1,2,0,5,21,4,5,0,55,0.0
28829,0.624,1,0,0,0,5,9,1,5,0,74,1.0
28477,0.624,1,1,0,2,5,3,4,5,0,57,1.0
17107,0.624,1,0,0,0,5,2,7,5,0,36,0.0
17125,0.92,1,1,2,0,5,2,4,5,5,146,0.0
5911,0.92,1,0,2,0,5,21,1,5,4,151,0.0
24069,0.624,1,0,2,0,5,11,4,5,0,4,0.0
20803,0.743,1,0,2,2,4,2,1,5,1,102,0.0
3752,0.926,1,0,2,0,5,7,3,5,2,29,0.0
32925,0.91,1,0,2,2,5,21,3,5,1,78,0.0
27494,0.897,1,0,2,2,5,14,2,5,4,84,0.0
19818,0.624,1,0,0,0,5,2,7,5,1,141,1.0
22581,0.924,1,0,0,1,5,8,1,4,0,41,1.0
2629,0.738,1,0,0,0,5,5,4,5,0,13,0.0
20143,0.866,1,0,2,2,5,12,4,5,0,30,0.0
2478,0.624,1,0,2,0,5,8,1,5,1,104,1.0
25957,0.701,1,1,0,0,5,2,4,5,0,108,0.0
24981,0.89,1,0,2,0,5,9,4,5,0,62,0.0
27624,0.91,1,1,2,4,5,8,4,5,1,21,0.0
32355,0.884,1,0,2,0,5,12,7,0,0,98,0.0
12140,0.91,0,0,2,2,2,5,4,4,0,57,0.0
9743,0.92,1,0,2,0,5,21,4,5,4,44,1.0
3827,0.92,1,0,2,2,5,21,0,5,4,9,0.0
9338,0.802,1,0,0,0,5,8,1,2,0,4,0.0
10386,0.92,1,0,2,0,5,21,7,0,2,53,0.0
14901,0.926,1,0,2,2,5,21,5,5,4,108,0.0
6909,0.698,0,1,2,2,5,7,4,5,0,98,1.0
20751,0.893,1,0,2,0,5,5,7,0,0,112,0.0
13597,0.893,1,0,2,2,5,12,3,5,0,107,0.0
4498,0.7659999999999999,1,0,2,0,5,21,4,5,0,28,1.0
29508,0.926,1,0,2,2,5,21,1,5,0,24,0.0
5205,0.767,1,0,2,0,5,21,5,4,5,28,1.0
32947,0.516,1,0,0,0,5,4,4,5,0,15,1.0
4766,0.698,1,1,2,1,5,2,4,5,5,76,0.0
428,0.92,1,0,2,0,5,12,2,5,4,80,0.0
16219,0.682,1,1,0,0,5,3,4,5,0,32,1.0
21843,0.754,1,0,2,0,5,21,1,5,1,96,0.0
17162,0.624,1,1,2,0,5,4,0,5,0,11,1.0
15259,0.92,1,0,2,0,5,15,0,5,4,46,0.0
14487,0.624,1,0,0,0,4,5,1,5,0,20,0.0
8055,0.913,1,0,2,0,5,8,1,5,3,46,0.0
4922,0.92,1,0,2,4,5,10,7,5,0,14,0.0
20653,0.91,1,1,0,0,5,0,4,5,0,44,0.0
707,0.92,1,0,2,0,5,14,4,5,4,27,0.0
1131,0.92,1,0,2,0,5,11,3,5,4,34,0.0
22219,0.92,1,0,2,0,5,11,4,5,2,17,0.0
10454,0.92,0,1,2,0,2,3,1,5,2,40,0.0
14740,0.624,1,1,0,2,5,3,4,5,0,20,1.0
12183,0.939,1,1,0,0,5,7,4,5,1,31,1.0
22052,0.762,1,0,2,2,5,8,2,4,0,45,0.0
8677,0.855,1,1,2,1,5,11,4,5,0,32,0.0
29432,0.925,1,0,2,0,5,8,4,1,1,85,0.0
6812,0.6659999999999999,1,0,2,0,5,6,4,5,0,110,0.0
14890,0.802,1,0,2,2,1,11,4,5,1,35,0.0
9569,0.762,1,0,0,0,5,12,1,5,2,6,0.0
6389,0.92,1,0,2,2,2,15,2,5,3,11,0.0
14622,0.804,1,0,2,2,5,21,4,5,0,61,1.0
24586,0.897,1,0,2,2,5,6,0,0,0,91,0.0
9463,0.767,1,0,2,0,2,21,7,5,1,28,0.0
6379,0.92,1,0,2,2,5,21,1,5,1,18,0.0
30514,0.794,1,0,1,0,5,7,1,5,0,50,0.0
12349,0.682,1,1,2,0,5,6,2,5,0,204,0.0
6995,0.926,1,1,2,1,5,5,4,5,1,256,0.0
13311,0.92,1,0,0,0,5,6,6,5,1,26,0.0
26275,0.92,1,0,2,2,2,5,3,5,3,168,1.0
30814,0.762,1,1,2,0,4,2,2,5,5,26,0.0
20823,0.926,1,0,2,2,5,16,1,5,4,37,0.0
18810,0.767,1,1,0,1,5,4,4,5,1,17,1.0
79,0.887,1,0,2,0,5,21,4,5,3,42,1.0
16177,0.926,1,1,0,0,5,10,4,5,5,67,0.0
16141,0.91,1,0,2,0,5,13,4,5,4,40,0.0
5417,0.895,1,0,2,0,5,12,2,5,4,14,0.0
24280,0.624,1,1,2,0,5,4,5,5,0,218,0.0
9393,0.698,1,0,2,1,5,3,4,5,0,22,1.0
22112,0.91,1,0,2,0,5,13,4,1,0,8,0.0
11003,0.92,1,0,0,2,5,8,0,1,0,38,0.0
12631,0.624,1,1,2,0,5,1,7,5,0,29,0.0
6326,0.915,1,0,2,0,5,8,2,5,1,26,0.0
24870,0.624,1,0,2,2,5,13,3,5,1,22,0.0
18170,0.91,1,0,2,0,5,9,1,5,0,50,0.0
33254,0.92,0,0,2,2,5,21,4,5,4,120,1.0
11821,0.762,1,0,2,0,5,9,1,1,0,100,0.0
24937,0.624,1,0,0,0,5,4,4,5,3,198,1.0
15837,0.92,1,0,2,0,4,3,7,5,1,18,1.0
31083,0.92,1,0,2,2,5,21,4,5,3,80,1.0
15436,0.802,0,1,1,0,5,3,4,5,0,144,1.0
13102,0.754,1,0,2,2,5,21,4,5,4,41,0.0
30277,0.92,1,0,0,2,5,9,0,5,0,54,0.0
4475,0.698,1,0,0,2,5,21,3,4,0,28,0.0
4072,0.91,1,0,2,0,2,21,3,4,0,20,0.0
11085,0.878,1,1,2,0,3,14,4,2,2,45,0.0
3878,0.92,1,0,0,2,5,6,3,5,2,55,0.0
33104,0.91,1,0,2,0,5,5,4,5,2,28,0.0
17304,0.939,1,0,2,2,5,6,1,5,0,96,0.0
23719,0.624,1,1,0,0,5,1,4,5,5,18,1.0
22348,0.682,1,1,0,0,5,9,4,5,0,42,0.0
18320,0.6890000000000001,1,0,2,0,5,4,4,5,2,31,1.0
27959,0.624,1,0,2,0,5,6,3,5,1,47,1.0
11655,0.939,1,0,2,2,5,10,4,5,0,66,0.0
26713,0.92,1,0,2,0,5,4,3,5,1,8,0.0
3248,0.804,1,1,2,1,5,4,4,5,5,94,0.0
32877,0.92,1,0,2,0,5,21,4,5,4,40,1.0
25363,0.884,1,0,2,0,5,11,0,5,0,15,0.0
22573,0.926,1,0,2,0,5,8,5,5,5,53,0.0
440,0.92,1,0,2,2,5,21,3,5,4,42,0.0
27697,0.92,1,0,2,2,5,7,6,4,3,8,0.0
10792,0.804,1,0,2,0,5,12,6,5,0,182,0.0
30509,0.92,1,0,2,0,4,8,1,2,0,128,0.0
28149,0.92,0,0,2,0,5,5,4,5,1,25,1.0
24708,0.55,1,0,0,2,5,4,1,2,1,37,1.0
32836,0.698,1,1,2,0,5,21,4,5,0,85,0.0
16372,0.926,1,0,0,2,5,9,4,5,0,88,0.0
33292,0.624,1,1,2,0,5,6,3,5,5,21,1.0
32619,0.92,0,0,2,0,2,4,1,5,0,90,0.0
29606,0.8959999999999999,1,1,2,1,5,3,1,5,4,10,0.0
11430,0.92,1,0,2,4,5,12,4,5,0,70,1.0
10967,0.92,1,1,2,2,5,6,2,4,0,106,1.0
17375,0.769,1,0,2,0,5,9,1,2,4,35,1.0
26025,0.804,1,1,0,0,5,3,4,5,5,73,1.0
19795,0.924,1,1,0,0,5,13,4,5,2,41,1.0
10554,0.91,1,0,2,0,5,7,2,5,3,22,0.0
8311,0.926,1,0,2,2,5,12,2,5,0,82,0.0
5801,0.913,1,0,2,1,5,8,1,2,0,20,0.0
6010,0.92,1,0,2,0,5,8,3,5,1,44,0.0
31210,0.92,1,0,2,0,5,7,3,5,0,107,0.0
24714,0.92,1,0,2,0,4,21,4,5,0,19,1.0
5203,0.624,1,0,0,0,5,3,0,5,4,116,1.0
7193,0.92,1,1,0,1,5,5,3,5,0,55,0.0
1695,0.939,1,0,2,0,5,12,2,5,0,42,0.0
16625,0.624,1,0,2,2,5,4,7,0,0,78,1.0
23714,0.926,1,0,2,0,5,21,4,5,4,114,0.0
21967,0.926,1,0,2,2,5,21,1,5,4,56,0.0
33342,0.624,1,1,0,1,5,5,4,5,5,6,0.0
29737,0.897,1,0,2,0,5,7,6,5,4,15,0.0
9846,0.92,1,1,2,0,5,6,1,2,0,54,0.0
3965,0.899,1,0,2,0,5,8,1,1,1,114,0.0
15430,0.6659999999999999,1,0,2,0,1,21,4,5,0,29,0.0
20911,0.493,1,1,0,0,5,2,4,5,0,33,1.0
6724,0.91,1,1,2,0,5,8,4,5,3,23,0.0
21442,0.624,1,0,2,0,5,11,4,1,0,206,1.0
12716,0.926,1,1,2,2,2,6,4,5,0,76,0.0
18,0.899,1,1,2,0,5,21,0,5,4,24,0.0
26402,0.884,1,0,2,0,5,13,0,5,1,101,0.0
26214,0.878,1,1,0,2,2,9,1,4,1,56,0.0
21033,0.92,1,0,2,2,5,10,3,5,0,21,0.0
19073,0.92,1,0,2,0,5,7,3,5,0,77,0.0
6775,0.926,1,0,2,1,5,4,4,5,0,14,0.0
26126,0.92,1,0,2,0,2,13,4,5,0,326,0.0
28673,0.92,1,0,2,0,5,21,4,5,0,20,1.0
15012,0.84,1,0,0,0,5,9,0,3,0,34,0.0
10930,0.855,1,0,2,0,5,21,6,4,4,17,0.0
7610,0.624,1,0,2,0,1,21,4,5,1,31,1.0
12931,0.91,1,0,0,0,5,5,4,5,3,52,0.0
6502,0.804,1,0,1,0,5,5,1,2,0,326,0.0
29945,0.926,1,0,2,0,5,4,3,5,0,19,0.0
14523,0.555,1,0,2,0,5,11,1,5,0,124,1.0
15470,0.769,1,1,2,0,5,11,4,5,1,18,1.0
2485,0.897,1,1,2,2,5,21,5,5,4,4,0.0
24355,0.926,1,0,2,3,5,18,2,5,3,122,0.0
6407,0.926,1,0,0,1,5,7,4,5,1,82,0.0
14425,0.624,1,1,2,0,5,5,4,5,5,24,1.0
20116,0.92,1,0,2,0,5,11,4,5,0,11,1.0
27786,0.887,1,1,2,1,5,4,4,5,5,37,0.0
15868,0.804,1,1,0,0,5,2,4,5,1,116,1.0
26755,0.6890000000000001,1,1,0,1,5,1,4,5,5,27,0.0
10285,0.92,1,0,2,0,5,15,0,1,3,42,0.0
18289,0.794,1,1,0,2,5,15,2,5,0,33,0.0
13687,0.698,1,1,0,1,5,7,4,5,5,28,0.0
27535,0.91,1,1,0,1,5,12,4,5,5,42,0.0
25850,0.855,0,1,0,0,5,3,4,5,1,17,1.0
12830,0.91,1,0,2,0,5,2,0,5,0,163,0.0
17967,0.92,1,0,2,0,5,4,4,5,0,58,0.0
12217,0.91,1,0,1,0,5,10,4,5,3,206,0.0
19215,0.92,1,1,2,0,2,10,3,5,0,57,0.0
27139,0.55,1,0,2,0,5,7,5,5,0,40,1.0
32862,0.624,1,1,2,1,5,4,4,5,0,28,1.0
24887,0.939,1,0,0,1,5,2,7,5,0,30,0.0
19378,0.92,1,0,2,0,5,12,0,5,0,34,0.0
29769,0.624,1,1,0,1,5,3,2,2,5,44,0.0
18907,0.92,1,0,2,0,1,1,3,5,0,28,0.0
23572,0.866,1,0,2,3,5,21,4,5,5,154,0.0
7991,0.878,1,1,0,0,5,3,4,5,0,26,1.0
6448,0.903,1,0,1,0,5,21,3,5,4,6,0.0
30878,0.691,1,1,2,0,5,10,3,5,0,32,0.0
4606,0.91,1,0,2,1,5,1,4,5,5,96,0.0
4367,0.92,1,0,2,0,5,14,4,5,0,70,1.0
27114,0.624,1,1,0,1,5,7,4,5,5,4,0.0
8023,0.698,1,0,2,2,5,9,0,5,3,86,0.0
3708,0.92,1,0,2,0,5,14,3,5,4,290,0.0
25403,0.92,1,0,2,0,2,2,1,5,0,168,0.0
20140,0.92,0,0,2,0,5,21,4,5,4,55,1.0
26455,0.735,1,0,0,0,5,6,4,5,0,42,0.0
19618,0.926,1,0,2,1,5,11,4,5,0,34,0.0
18497,0.698,1,1,1,1,5,2,4,5,0,16,0.0
31798,0.91,1,0,2,0,5,14,2,5,0,8,0.0
30076,0.926,1,1,2,1,5,4,4,5,5,63,0.0
32953,0.84,2,1,2,0,5,2,4,5,5,8,0.0
4302,0.92,1,0,2,0,5,6,3,5,0,21,0.0
4980,0.926,1,0,2,2,5,9,4,5,1,123,0.0
7951,0.804,1,0,2,0,3,10,1,5,3,292,0.0
15106,0.55,1,1,2,0,5,1,4,5,0,7,0.0
15211,0.55,1,0,2,0,5,8,4,5,0,23,1.0
4635,0.897,1,1,2,0,5,1,4,5,5,24,0.0
17529,0.624,1,0,2,0,5,5,0,5,2,48,1.0
8852,0.742,1,0,2,0,1,4,0,5,0,188,0.0
1794,0.92,1,0,2,0,5,12,4,4,1,42,0.0
13720,0.893,1,0,2,1,5,16,0,5,4,73,0.0
11292,0.92,1,0,2,0,5,21,3,5,4,156,1.0
24062,0.624,1,0,2,0,5,5,1,1,0,103,1.0
33188,0.794,2,1,2,2,5,1,4,5,0,15,0.0
22896,0.624,1,0,0,0,5,6,4,0,2,74,1.0
17781,0.92,1,0,2,0,5,17,1,5,0,39,0.0
10602,0.91,1,0,0,2,5,5,4,5,0,92,0.0
28433,0.855,1,0,2,0,1,12,5,5,0,96,0.0
27490,0.884,1,0,2,0,5,21,2,5,4,70,0.0
31489,0.91,1,0,2,2,5,16,4,5,5,4,0.0
15297,0.92,1,1,0,0,5,0,4,5,5,34,0.0
21585,0.624,1,0,0,0,4,3,4,5,2,51,0.0
11651,0.899,1,0,2,1,5,3,4,5,2,21,0.0
26674,0.92,1,0,2,0,5,18,3,5,1,6,0.0
13870,0.893,1,0,0,1,5,9,4,5,1,68,0.0
24222,0.91,1,1,2,3,5,9,2,4,4,90,0.0
24054,0.624,1,0,0,0,5,5,4,5,0,71,1.0
15241,0.866,1,0,2,0,4,9,1,5,1,4,0.0
14204,0.92,1,0,2,0,5,4,4,0,0,145,0.0
18130,0.855,0,1,2,2,2,3,4,5,1,9,0.0
28603,0.92,1,0,2,0,5,10,1,5,3,26,0.0
23984,0.939,1,0,2,1,5,4,3,4,1,42,0.0
26129,0.92,2,0,2,2,5,18,4,5,0,45,1.0
16438,0.897,1,1,2,3,5,12,4,5,1,53,0.0
18892,0.92,1,0,0,2,5,15,4,5,1,166,0.0
3498,0.8270000000000001,1,0,0,0,5,21,1,5,4,72,0.0
32720,0.555,0,0,1,2,5,21,3,2,2,135,1.0
4828,0.624,1,1,2,2,5,6,5,2,4,138,1.0
29201,0.92,1,0,2,0,5,7,1,5,4,31,0.0
33126,0.92,1,0,2,0,5,21,3,5,4,25,0.0
11950,0.939,1,0,2,2,5,2,3,5,0,28,0.0
24127,0.926,1,0,2,2,5,21,7,5,4,8,0.0
13149,0.92,1,1,2,0,5,1,4,5,5,12,0.0
23157,0.92,1,1,2,0,5,4,4,5,0,32,0.0
18791,0.624,1,0,2,0,5,3,1,5,0,77,1.0
2181,0.855,1,0,2,2,5,10,4,5,0,162,0.0
23931,0.92,1,1,2,4,5,10,4,5,5,53,0.0
16466,0.804,1,0,2,2,5,13,0,0,0,12,0.0
33358,0.843,0,0,2,2,5,7,4,5,0,6,1.0
17268,0.802,1,0,2,0,5,4,7,5,0,31,0.0
31935,0.913,1,0,2,2,5,7,1,5,0,5,0.0
24091,0.738,1,0,2,2,5,13,2,4,4,66,1.0
6060,0.92,1,0,2,3,5,21,5,2,4,184,0.0
9337,0.479,1,0,0,0,5,5,4,4,0,4,0.0
15998,0.6890000000000001,1,0,2,0,5,17,4,5,5,182,0.0
21129,0.92,1,1,2,2,5,8,6,5,0,113,0.0
3223,0.527,1,0,2,0,5,21,4,5,5,94,0.0
28211,0.92,1,0,0,0,2,10,1,5,2,39,0.0
18999,0.923,1,1,0,0,5,2,1,2,0,61,0.0
21176,0.7759999999999999,1,0,2,0,5,16,5,5,1,103,0.0
32958,0.92,0,0,2,0,5,20,3,5,0,7,0.0
23835,0.92,1,1,2,0,3,3,3,5,1,28,0.0
25327,0.624,1,0,2,0,5,15,4,5,5,80,0.0
27678,0.92,1,0,1,0,5,3,3,5,1,11,0.0
23741,0.624,1,0,2,0,5,2,0,5,1,89,1.0
28820,0.624,1,0,2,2,5,4,1,5,0,32,1.0
17500,0.91,1,0,2,0,5,5,4,5,0,19,0.0
14295,0.92,1,0,2,4,5,9,7,2,1,157,0.0
32617,0.92,1,0,2,0,5,4,3,5,5,110,0.0
893,0.926,1,0,2,1,5,20,2,5,4,90,0.0
17725,0.92,1,0,0,2,5,8,3,5,0,80,0.0
28991,0.624,1,0,2,0,5,7,1,5,0,17,1.0
10175,0.92,1,0,2,0,5,21,3,5,3,20,0.0
1783,0.7759999999999999,1,0,2,2,5,7,3,5,0,56,0.0
14496,0.926,1,0,2,2,5,21,3,5,4,109,0.0
9147,0.91,1,0,2,0,5,11,1,5,1,118,0.0
17370,0.682,1,1,2,0,5,2,4,5,0,72,1.0
22997,0.878,1,0,2,2,5,10,3,5,2,9,0.0
31011,0.754,1,1,2,0,5,9,3,4,4,15,0.0
20828,0.913,1,0,2,0,5,3,4,5,0,28,0.0
2991,0.899,1,0,2,0,5,10,2,5,5,48,0.0
30340,0.92,1,0,2,0,5,6,0,0,0,9,0.0
7160,0.92,1,1,0,1,5,4,4,5,0,111,1.0
9448,0.926,1,0,2,0,5,14,4,5,4,28,0.0
12062,0.92,1,1,2,0,5,21,4,5,0,17,1.0
18498,0.624,1,0,2,0,5,7,3,5,0,109,0.0
9485,0.924,1,0,2,2,5,21,3,5,2,35,0.0
25817,0.55,1,0,2,0,5,6,0,1,0,3,0.0
25834,0.92,1,1,2,4,5,1,4,5,5,192,0.0
22816,0.949,1,1,2,2,0,21,7,5,4,136,0.0
27753,0.92,1,0,2,0,5,16,1,5,5,34,0.0
15597,0.91,1,0,0,0,5,9,4,5,4,48,0.0
23247,0.887,1,0,1,0,5,4,4,1,3,94,0.0
4124,0.855,1,1,2,1,5,7,4,5,5,18,0.0
9598,0.722,1,0,2,0,5,6,5,5,0,12,1.0
19454,0.624,0,0,2,0,5,4,4,1,0,172,1.0
14642,0.893,1,1,2,0,5,21,1,5,2,166,0.0
3438,0.92,1,0,2,0,5,15,1,5,1,28,1.0
12474,0.926,1,1,2,2,4,15,1,5,3,42,0.0
10669,0.897,1,1,0,0,5,0,4,5,5,18,1.0
23609,0.92,1,0,2,0,5,10,3,5,2,18,0.0
32614,0.92,1,1,2,0,5,3,0,5,4,9,0.0
4568,0.8270000000000001,1,1,2,0,5,2,7,5,0,62,0.0
12469,0.89,1,0,2,4,5,7,0,5,1,20,0.0
13864,0.804,1,0,2,0,5,15,2,5,0,51,0.0
365,0.92,0,0,2,2,5,10,4,5,0,16,0.0
6525,0.624,1,1,0,0,5,5,4,5,5,16,0.0
26682,0.925,1,0,2,0,5,21,3,5,0,108,0.0
19560,0.698,1,1,2,0,5,3,4,5,0,326,1.0
33255,0.92,1,0,2,0,5,2,4,5,0,10,1.0
32882,0.92,1,1,0,1,5,5,4,5,5,53,0.0
21225,0.91,1,0,2,0,5,9,0,1,0,17,0.0
18441,0.92,1,0,2,0,5,21,4,5,4,56,1.0
33049,0.915,1,0,2,0,5,9,0,5,0,20,0.0
7710,0.887,1,0,2,2,5,17,4,5,4,14,0.0
11323,0.92,1,1,2,2,5,7,4,5,3,16,0.0
32733,0.624,1,1,0,0,5,6,4,5,5,61,1.0
25690,0.92,1,0,2,0,5,10,4,5,0,57,1.0
12503,0.743,0,1,0,1,5,4,4,5,5,22,0.0
12310,0.92,0,1,2,0,2,2,5,5,0,10,0.0
15250,0.92,1,0,2,2,5,4,6,5,0,127,0.0
13277,0.92,1,0,2,0,5,21,3,5,4,26,0.0
30041,0.6890000000000001,1,1,0,1,5,1,4,5,0,30,1.0
22238,0.92,0,0,2,0,5,16,4,5,4,27,0.0
9180,0.897,0,0,2,2,5,7,2,5,0,34,0.0
2015,0.92,1,0,2,0,5,17,4,5,0,48,1.0
3758,0.92,1,0,2,0,5,4,1,5,0,10,0.0
31014,0.92,1,0,2,0,5,12,6,5,3,62,0.0
2311,0.897,1,1,0,0,5,2,4,5,5,17,0.0
16796,0.92,1,0,2,0,5,16,2,5,0,54,0.0
26094,0.926,1,1,0,0,5,8,4,5,5,9,0.0
13138,0.91,1,0,2,2,5,21,4,5,0,144,0.0
32165,0.92,1,0,1,0,5,21,4,5,2,42,0.0
13547,0.91,1,0,2,0,3,4,1,5,0,44,0.0
10756,0.913,1,0,1,0,5,8,4,5,0,28,0.0
13583,0.893,1,1,2,1,5,15,7,5,1,46,0.0
